Country,Year,Sex,Age,Population
Italy,1990,Female,60,340700
Italy,1990,Female,61,340700
Italy,1990,Female,62,340700
Italy,1990,Female,63,340700
Italy,1990,Female,64,340700
Italy,1990,Male,65,259209
Italy,1990,Male,66,259209
Italy,1990,Male,67,259209
Italy,1990,Male,68,259209
Italy,1990,Male,69,259209
Italy,1990,Female,65,326556
Italy,1990,Female,66,326556
Italy,1990,Female,67,326556
Italy,1990,Female,68,326556
Italy,1990,Female,69,326556
Italy,1990,Male,75,149814
Italy,1990,Male,76,149814
Italy,1990,Male,77,149814
Italy,1990,Male,78,149814
Italy,1990,Male,79,149814
Italy,1990,Female,75,227971
Italy,1990,Female,76,227971
Italy,1990,Female,77,227971
Italy,1990,Female,78,227971
Italy,1990,Female,79,227971
Italy,1990,Male,80,14341
Italy,1990,Male,81,14341
Italy,1990,Male,82,14341
Italy,1990,Male,83,14341
Italy,1990,Male,84,14341
Italy,1990,Male,85,14341
Italy,1990,Male,86,14341
Italy,1990,Male,87,14341
Italy,1990,Male,88,14341
Italy,1990,Male,89,14341
Italy,1990,Male,90,14341
Italy,1990,Male,91,14341
Italy,1990,Male,92,14341
Italy,1990,Male,93,14341
Italy,1990,Male,94,14341
Italy,1990,Male,95,14341
Italy,1990,Male,96,14341
Italy,1990,Male,97,14341
Italy,1990,Male,98,14341
Italy,1990,Male,99,14341
Italy,1990,Male,100,14341
Italy,1990,Male,101,14341
Italy,1990,Male,102,14341
Italy,1990,Male,103,14341
Italy,1990,Male,104,14341
Italy,1990,Male,105,14341
Italy,1990,Male,106,14341
Italy,1990,Male,107,14341
Italy,1990,Male,108,14341
Italy,1990,Male,109,14341
Italy,1990,Male,110,14341
Italy,1990,Male,111,14341
Italy,1990,Male,112,14341
Italy,1990,Male,113,14341
Italy,1990,Male,114,14341
Italy,1990,Male,115,14341
Italy,1990,Male,116,14341
Italy,1990,Male,117,14341
Italy,1990,Male,118,14341
Italy,1990,Male,119,14341
Italy,1990,Male,120,14341
Italy,1990,Male,121,14341
Italy,1990,Male,122,14341
Italy,1990,Female,80,29168
Italy,1990,Female,81,29168
Italy,1990,Female,82,29168
Italy,1990,Female,83,29168
Italy,1990,Female,84,29168
Italy,1990,Female,85,29168
Italy,1990,Female,86,29168
Italy,1990,Female,87,29168
Italy,1990,Female,88,29168
Italy,1990,Female,89,29168
Italy,1990,Female,90,29168
Italy,1990,Female,91,29168
Italy,1990,Female,92,29168
Italy,1990,Female,93,29168
Italy,1990,Female,94,29168
Italy,1990,Female,95,29168
Italy,1990,Female,96,29168
Italy,1990,Female,97,29168
Italy,1990,Female,98,29168
Italy,1990,Female,99,29168
Italy,1990,Female,100,29168
Italy,1990,Female,101,29168
Italy,1990,Female,102,29168
Italy,1990,Female,103,29168
Italy,1990,Female,104,29168
Italy,1990,Female,105,29168
Italy,1990,Female,106,29168
Italy,1990,Female,107,29168
Italy,1990,Female,108,29168
Italy,1990,Female,109,29168
Italy,1990,Female,110,29168
Italy,1990,Female,111,29168
Italy,1990,Female,112,29168
Italy,1990,Female,113,29168
Italy,1990,Female,114,29168
Italy,1990,Female,115,29168
Italy,1990,Female,116,29168
Italy,1990,Female,117,29168
Italy,1990,Female,118,29168
Italy,1990,Female,119,29168
Italy,1990,Female,120,29168
Italy,1990,Female,121,29168
Italy,1990,Female,122,29168
Italy,1989,Male,0,291563
Italy,1989,Male,1,291563
Italy,1989,Male,2,291563
Italy,1989,Male,3,291563
Italy,1989,Male,4,291563
Italy,1989,Female,0,275096
Italy,1989,Female,1,275096
Italy,1989,Female,2,275096
Italy,1989,Female,3,275096
Italy,1989,Female,4,275096
Italy,1989,Male,5,316605
Italy,1989,Male,6,316605
Italy,1989,Male,7,316605
Italy,1989,Male,8,316605
Italy,1989,Male,9,316605
Italy,1989,Female,5,299862
Italy,1989,Female,6,299862
Italy,1989,Female,7,299862
Italy,1989,Female,8,299862
Italy,1989,Female,9,299862
Italy,1989,Male,10,377433
Italy,1989,Male,11,377433
Italy,1989,Male,12,377433
Italy,1989,Male,13,377433
Italy,1989,Male,14,377433
Italy,1989,Female,10,359732
Italy,1989,Female,11,359732
Italy,1989,Female,12,359732
Italy,1989,Female,13,359732
Italy,1989,Female,14,359732
Italy,1989,Male,15,447577
Italy,1989,Male,16,447577
Italy,1989,Male,17,447577
Italy,1989,Male,18,447577
Italy,1989,Male,19,447577
Italy,1989,Female,15,429243
Italy,1989,Female,16,429243
Italy,1989,Female,17,429243
Italy,1989,Female,18,429243
Italy,1989,Female,19,429243
Italy,1989,Male,20,466560
Italy,1989,Male,21,466560
Italy,1989,Male,22,466560
Italy,1989,Male,23,466560
Italy,1989,Male,24,466560
Italy,1989,Female,20,451489
Italy,1989,Female,21,451489
Italy,1989,Female,22,451489
Italy,1989,Female,23,451489
Italy,1989,Female,24,451489
Italy,1989,Male,25,450986
Italy,1989,Male,26,450986
Italy,1989,Male,27,450986
Italy,1989,Male,28,450986
Italy,1989,Male,29,450986
Italy,1989,Female,25,441860
Italy,1989,Female,26,441860
Italy,1989,Female,27,441860
Italy,1989,Female,28,441860
Italy,1989,Female,29,441860
Italy,1989,Male,30,399160
Italy,1989,Male,31,399160
Italy,1989,Male,32,399160
Italy,1989,Male,33,399160
Italy,1989,Male,34,399160
Italy,1989,Female,30,397611
Italy,1989,Female,31,397611
Italy,1989,Female,32,397611
Italy,1989,Female,33,397611
Italy,1989,Female,34,397611
Italy,1989,Male,35,386575
Italy,1989,Male,36,386575
Italy,1989,Male,37,386575
Italy,1989,Male,38,386575
Italy,1989,Male,39,386575
Italy,1989,Female,35,388452
Italy,1989,Female,36,388452
Italy,1989,Female,37,388452
Italy,1989,Female,38,388452
Italy,1989,Female,39,388452
Italy,1989,Male,40,389933
Italy,1989,Male,41,389933
Italy,1989,Male,42,389933
Italy,1989,Male,43,389933
Italy,1989,Male,44,389933
Italy,1989,Female,40,393167
Italy,1989,Female,41,393167
Italy,1989,Female,42,393167
Italy,1989,Female,43,393167
Italy,1989,Female,44,393167
Italy,1989,Male,45,338235
Italy,1989,Male,46,338235
Italy,1989,Male,47,338235
Italy,1989,Male,48,338235
Italy,1989,Male,49,338235
Italy,1989,Female,45,345113
Italy,1989,Female,46,345113
Italy,1989,Female,47,345113
Italy,1989,Female,48,345113
Italy,1989,Female,49,345113
Italy,1989,Male,50,357824
Italy,1989,Male,51,357824
Italy,1989,Male,52,357824
Italy,1989,Male,53,357824
Italy,1989,Male,54,357824
Italy,1989,Female,50,370377
Italy,1989,Female,51,370377
Italy,1989,Female,52,370377
Italy,1989,Female,53,370377
Italy,1989,Female,54,370377
Italy,1989,Male,55,323890
Italy,1989,Male,56,323890
Italy,1989,Male,57,323890
Italy,1989,Male,58,323890
Italy,1989,Male,59,323890
Italy,1989,Female,55,346278
Italy,1989,Female,56,346278
Italy,1989,Female,57,346278
Italy,1989,Female,58,346278
Italy,1989,Female,59,346278
Italy,1989,Male,60,301352
Italy,1989,Male,61,301352
Italy,1989,Male,62,301352
Italy,1989,Male,63,301352
Italy,1989,Male,64,301352
Italy,1989,Female,60,343645
Italy,1989,Female,61,343645
Italy,1989,Female,62,343645
Italy,1989,Female,63,343645
Italy,1989,Female,64,343645
Italy,1989,Male,65,245119
Italy,1989,Male,66,245119
Italy,1989,Male,67,245119
Italy,1989,Male,68,245119
Italy,1989,Male,69,245119
Italy,1989,Female,65,309332
Italy,1989,Female,66,309332
Italy,1989,Female,67,309332
Italy,1989,Female,68,309332
Italy,1989,Female,69,309332
Italy,1989,Male,75,152494
Italy,1989,Male,76,152494
Italy,1989,Male,77,152494
Italy,1989,Male,78,152494
Italy,1989,Male,79,152494
Italy,1989,Female,75,230569
Italy,1989,Female,76,230569
Italy,1989,Female,77,230569
Italy,1989,Female,78,230569
Italy,1989,Female,79,230569
Italy,1989,Male,80,13846
Italy,1989,Male,81,13846
Italy,1989,Male,82,13846
Italy,1989,Male,83,13846
Italy,1989,Male,84,13846
Italy,1989,Male,85,13846
Italy,1989,Male,86,13846
Italy,1989,Male,87,13846
Italy,1989,Male,88,13846
Italy,1989,Male,89,13846
Italy,1989,Male,90,13846
Italy,1989,Male,91,13846
Italy,1989,Male,92,13846
Italy,1989,Male,93,13846
Italy,1989,Male,94,13846
Italy,1989,Male,95,13846
Italy,1989,Male,96,13846
Italy,1989,Male,97,13846
Italy,1989,Male,98,13846
Italy,1989,Male,99,13846
Italy,1989,Male,100,13846
Italy,1989,Male,101,13846
Italy,1989,Male,102,13846
Italy,1989,Male,103,13846
Italy,1989,Male,104,13846
Italy,1989,Male,105,13846
Italy,1989,Male,106,13846
Italy,1989,Male,107,13846
Italy,1989,Male,108,13846
Italy,1989,Male,109,13846
Italy,1989,Male,110,13846
Italy,1989,Male,111,13846
Italy,1989,Male,112,13846
Italy,1989,Male,113,13846
Italy,1989,Male,114,13846
Italy,1989,Male,115,13846
Italy,1989,Male,116,13846
Italy,1989,Male,117,13846
Italy,1989,Male,118,13846
Italy,1989,Male,119,13846
Italy,1989,Male,120,13846
Italy,1989,Male,121,13846
Italy,1989,Male,122,13846
Italy,1989,Female,80,27947
Italy,1989,Female,81,27947
Italy,1989,Female,82,27947
Italy,1989,Female,83,27947
Italy,1989,Female,84,27947
Italy,1989,Female,85,27947
Italy,1989,Female,86,27947
Italy,1989,Female,87,27947
Italy,1989,Female,88,27947
Italy,1989,Female,89,27947
Italy,1989,Female,90,27947
Italy,1989,Female,91,27947
Italy,1989,Female,92,27947
Italy,1989,Female,93,27947
Italy,1989,Female,94,27947
Italy,1989,Female,95,27947
Italy,1989,Female,96,27947
Italy,1989,Female,97,27947
Italy,1989,Female,98,27947
Italy,1989,Female,99,27947
Italy,1989,Female,100,27947
Italy,1989,Female,101,27947
Italy,1989,Female,102,27947
Italy,1989,Female,103,27947
Italy,1989,Female,104,27947
Italy,1989,Female,105,27947
Italy,1989,Female,106,27947
Italy,1989,Female,107,27947
Italy,1989,Female,108,27947
Italy,1989,Female,109,27947
Italy,1989,Female,110,27947
Italy,1989,Female,111,27947
Italy,1989,Female,112,27947
Italy,1989,Female,113,27947
Italy,1989,Female,114,27947
Italy,1989,Female,115,27947
Italy,1989,Female,116,27947
Italy,1989,Female,117,27947
Italy,1989,Female,118,27947
Italy,1989,Female,119,27947
Italy,1989,Female,120,27947
Italy,1989,Female,121,27947
Italy,1989,Female,122,27947
Italy,1988,Male,0,295931
Italy,1988,Male,1,295931
Italy,1988,Male,2,295931
Italy,1988,Male,3,295931
Italy,1988,Male,4,295931
Italy,1988,Female,0,279218
Italy,1988,Female,1,279218
Italy,1988,Female,2,279218
Italy,1988,Female,3,279218
Italy,1988,Female,4,279218
Italy,1988,Male,5,325307
Italy,1988,Male,6,325307
Italy,1988,Male,7,325307
Italy,1988,Male,8,325307
Italy,1988,Male,9,325307
Italy,1988,Female,5,308339
Italy,1988,Female,6,308339
Italy,1988,Female,7,308339
Italy,1988,Female,8,308339
Italy,1988,Female,9,308339
Italy,1988,Male,10,393752
Italy,1988,Male,11,393752
Italy,1988,Male,12,393752
Italy,1988,Male,13,393752
Italy,1988,Male,14,393752
Italy,1988,Female,10,375319
Italy,1988,Female,11,375319
Italy,1988,Female,12,375319
Italy,1988,Female,13,375319
Italy,1988,Female,14,375319
Italy,1988,Male,15,454212
Italy,1988,Male,16,454212
Italy,1988,Male,17,454212
Italy,1988,Male,18,454212
Italy,1988,Male,19,454212
Italy,1988,Female,15,435631
Italy,1988,Female,16,435631
Italy,1988,Female,17,435631
Italy,1988,Female,18,435631
Italy,1988,Female,19,435631
Italy,1988,Male,20,467788
Italy,1988,Male,21,467788
Italy,1988,Male,22,467788
Italy,1988,Male,23,467788
Italy,1988,Male,24,467788
Italy,1988,Female,20,452801
Italy,1988,Female,21,452801
Italy,1988,Female,22,452801
Italy,1988,Female,23,452801
Italy,1988,Female,24,452801
Italy,1988,Male,25,441015
Italy,1988,Male,26,441015
Italy,1988,Male,27,441015
Italy,1988,Male,28,441015
Italy,1988,Male,29,441015
Italy,1988,Female,25,432684
Italy,1988,Female,26,432684
Italy,1988,Female,27,432684
Italy,1988,Female,28,432684
Italy,1988,Female,29,432684
Italy,1988,Male,30,392753
Italy,1988,Male,31,392753
Italy,1988,Male,32,392753
Italy,1988,Male,33,392753
Italy,1988,Male,34,392753
Italy,1988,Female,30,391624
Italy,1988,Female,31,391624
Italy,1988,Female,32,391624
Italy,1988,Female,33,391624
Italy,1988,Female,34,391624
Italy,1988,Male,35,392137
Italy,1988,Male,36,392137
Italy,1988,Male,37,392137
Italy,1988,Male,38,392137
Italy,1988,Male,39,392137
Italy,1988,Female,35,393878
Italy,1988,Female,36,393878
Italy,1988,Female,37,393878
Italy,1988,Female,38,393878
Italy,1988,Female,39,393878
Italy,1988,Male,40,377044
Italy,1988,Male,41,377044
Italy,1988,Male,42,377044
Italy,1988,Male,43,377044
Italy,1988,Male,44,377044
Italy,1988,Female,40,380417
Italy,1988,Female,41,380417
Italy,1988,Female,42,380417
Italy,1988,Female,43,380417
Italy,1988,Female,44,380417
Italy,1988,Male,45,344352
Italy,1988,Male,46,344352
Italy,1988,Male,47,344352
Italy,1988,Male,48,344352
Italy,1988,Male,49,344352
Italy,1988,Female,45,351496
Italy,1988,Female,46,351496
Italy,1988,Female,47,351496
Italy,1988,Female,48,351496
Italy,1988,Female,49,351496
Italy,1988,Male,50,354461
Italy,1988,Male,51,354461
Italy,1988,Male,52,354461
Italy,1988,Male,53,354461
Italy,1988,Male,54,354461
Italy,1988,Female,50,367402
Italy,1988,Female,51,367402
Italy,1988,Female,52,367402
Italy,1988,Female,53,367402
Italy,1988,Female,54,367402
Italy,1988,Male,55,322775
Italy,1988,Male,56,322775
Italy,1988,Male,57,322775
Italy,1988,Male,58,322775
Italy,1988,Male,59,322775
Italy,1988,Female,55,345833
Italy,1988,Female,56,345833
Italy,1988,Female,57,345833
Italy,1988,Female,58,345833
Italy,1988,Female,59,345833
Italy,1988,Male,60,301926
Italy,1988,Male,61,301926
Italy,1988,Male,62,301926
Italy,1988,Male,63,301926
Italy,1988,Male,64,301926
Italy,1988,Female,60,348860
Italy,1988,Female,61,348860
Italy,1988,Female,62,348860
Italy,1988,Female,63,348860
Italy,1988,Female,64,348860
Italy,1988,Male,65,224921
Italy,1988,Male,66,224921
Italy,1988,Male,67,224921
Italy,1988,Male,68,224921
Italy,1988,Male,69,224921
Italy,1988,Female,65,283037
Italy,1988,Female,66,283037
Italy,1988,Female,67,283037
Italy,1988,Female,68,283037
Italy,1988,Female,69,283037
Italy,1988,Male,75,150201
Italy,1988,Male,76,150201
Italy,1988,Male,77,150201
Italy,1988,Male,78,150201
Italy,1988,Male,79,150201
Italy,1988,Female,75,226475
Italy,1988,Female,76,226475
Italy,1988,Female,77,226475
Italy,1988,Female,78,226475
Italy,1988,Female,79,226475
Italy,1988,Male,80,13290
Italy,1988,Male,81,13290
Italy,1988,Male,82,13290
Italy,1988,Male,83,13290
Italy,1988,Male,84,13290
Italy,1988,Male,85,13290
Italy,1988,Male,86,13290
Italy,1988,Male,87,13290
Italy,1988,Male,88,13290
Italy,1988,Male,89,13290
Italy,1988,Male,90,13290
Italy,1988,Male,91,13290
Italy,1988,Male,92,13290
Italy,1988,Male,93,13290
Italy,1988,Male,94,13290
Italy,1988,Male,95,13290
Italy,1988,Male,96,13290
Italy,1988,Male,97,13290
Italy,1988,Male,98,13290
Italy,1988,Male,99,13290
Italy,1988,Male,100,13290
Italy,1988,Male,101,13290
Italy,1988,Male,102,13290
Italy,1988,Male,103,13290
Italy,1988,Male,104,13290
Italy,1988,Male,105,13290
Italy,1988,Male,106,13290
Italy,1988,Male,107,13290
Italy,1988,Male,108,13290
Italy,1988,Male,109,13290
Italy,1988,Male,110,13290
Italy,1988,Male,111,13290
Italy,1988,Male,112,13290
Italy,1988,Male,113,13290
Italy,1988,Male,114,13290
Italy,1988,Male,115,13290
Italy,1988,Male,116,13290
Italy,1988,Male,117,13290
Italy,1988,Male,118,13290
Italy,1988,Male,119,13290
Italy,1988,Male,120,13290
Italy,1988,Male,121,13290
Italy,1988,Male,122,13290
Italy,1988,Female,80,26774
Italy,1988,Female,81,26774
Italy,1988,Female,82,26774
Italy,1988,Female,83,26774
Italy,1988,Female,84,26774
Italy,1988,Female,85,26774
Italy,1988,Female,86,26774
Italy,1988,Female,87,26774
Italy,1988,Female,88,26774
Italy,1988,Female,89,26774
Italy,1988,Female,90,26774
Italy,1988,Female,91,26774
Italy,1988,Female,92,26774
Italy,1988,Female,93,26774
Italy,1988,Female,94,26774
Italy,1988,Female,95,26774
Italy,1988,Female,96,26774
Italy,1988,Female,97,26774
Italy,1988,Female,98,26774
Italy,1988,Female,99,26774
Italy,1988,Female,100,26774
Italy,1988,Female,101,26774
Italy,1988,Female,102,26774
Italy,1988,Female,103,26774
Italy,1988,Female,104,26774
Italy,1988,Female,105,26774
Italy,1988,Female,106,26774
Italy,1988,Female,107,26774
Italy,1988,Female,108,26774
Italy,1988,Female,109,26774
Italy,1988,Female,110,26774
Italy,1988,Female,111,26774
Italy,1988,Female,112,26774
Italy,1988,Female,113,26774
Italy,1988,Female,114,26774
Italy,1988,Female,115,26774
Italy,1988,Female,116,26774
Italy,1988,Female,117,26774
Italy,1988,Female,118,26774
Italy,1988,Female,119,26774
Italy,1988,Female,120,26774
Italy,1988,Female,121,26774
Italy,1988,Female,122,26774
Italy,1987,Male,0,300961
Italy,1987,Male,1,300961
Italy,1987,Male,2,300961
Italy,1987,Male,3,300961
Italy,1987,Male,4,300961
Italy,1987,Female,0,283973
Italy,1987,Female,1,283973
Italy,1987,Female,2,283973
Italy,1987,Female,3,283973
Italy,1987,Female,4,283973
Italy,1987,Male,5,335775
Italy,1987,Male,6,335775
Italy,1987,Male,7,335775
Italy,1987,Male,8,335775
Italy,1987,Male,9,335775
Italy,1987,Female,5,318470
Italy,1987,Female,6,318470
Italy,1987,Female,7,318470
Italy,1987,Female,8,318470
Italy,1987,Female,9,318470
Italy,1987,Male,10,410011
Italy,1987,Male,11,410011
Italy,1987,Male,12,410011
Italy,1987,Male,13,410011
Italy,1987,Male,14,410011
Italy,1987,Female,10,390782
Italy,1987,Female,11,390782
Italy,1987,Female,12,390782
Italy,1987,Female,13,390782
Italy,1987,Female,14,390782
Italy,1987,Male,15,458812
Italy,1987,Male,16,458812
Italy,1987,Male,17,458812
Italy,1987,Male,18,458812
Italy,1987,Male,19,458812
Italy,1987,Female,15,440090
Italy,1987,Female,16,440090
Italy,1987,Female,17,440090
Italy,1987,Female,18,440090
Italy,1987,Female,19,440090
Italy,1987,Male,20,468147
Italy,1987,Male,21,468147
Italy,1987,Male,22,468147
Italy,1987,Male,23,468147
Italy,1987,Male,24,468147
Italy,1987,Female,20,453299
Italy,1987,Female,21,453299
Italy,1987,Female,22,453299
Italy,1987,Female,23,453299
Italy,1987,Female,24,453299
Italy,1987,Male,25,429793
Italy,1987,Male,26,429793
Italy,1987,Male,27,429793
Italy,1987,Male,28,429793
Italy,1987,Male,29,429793
Italy,1987,Female,25,422394
Italy,1987,Female,26,422394
Italy,1987,Female,27,422394
Italy,1987,Female,28,422394
Italy,1987,Female,29,422394
Italy,1987,Male,30,388148
Italy,1987,Male,31,388148
Italy,1987,Male,32,388148
Italy,1987,Male,33,388148
Italy,1987,Male,34,388148
Italy,1987,Female,30,387408
Italy,1987,Female,31,387408
Italy,1987,Female,32,387408
Italy,1987,Female,33,387408
Italy,1987,Female,34,387408
Italy,1987,Male,35,398658
Italy,1987,Male,36,398658
Italy,1987,Male,37,398658
Italy,1987,Male,38,398658
Italy,1987,Male,39,398658
Italy,1987,Female,35,400206
Italy,1987,Female,36,400206
Italy,1987,Female,37,400206
Italy,1987,Female,38,400206
Italy,1987,Female,39,400206
Italy,1987,Male,40,361999
Italy,1987,Male,41,361999
Italy,1987,Male,42,361999
Italy,1987,Male,43,361999
Italy,1987,Male,44,361999
Italy,1987,Female,40,365592
Italy,1987,Female,41,365592
Italy,1987,Female,42,365592
Italy,1987,Female,43,365592
Italy,1987,Female,44,365592
Italy,1987,Male,45,354162
Italy,1987,Male,46,354162
Italy,1987,Male,47,354162
Italy,1987,Male,48,354162
Italy,1987,Male,49,354162
Italy,1987,Female,45,361526
Italy,1987,Female,46,361526
Italy,1987,Female,47,361526
Italy,1987,Female,48,361526
Italy,1987,Female,49,361526
Italy,1987,Male,50,349031
Italy,1987,Male,51,349031
Italy,1987,Male,52,349031
Italy,1987,Male,53,349031
Italy,1987,Male,54,349031
Italy,1987,Female,50,362353
Italy,1987,Female,51,362353
Italy,1987,Female,52,362353
Italy,1987,Female,53,362353
Italy,1987,Female,54,362353
Italy,1987,Male,55,322924
Italy,1987,Male,56,322924
Italy,1987,Male,57,322924
Italy,1987,Male,58,322924
Italy,1987,Male,59,322924
Italy,1987,Female,55,346687
Italy,1987,Female,56,346687
Italy,1987,Female,57,346687
Italy,1987,Female,58,346687
Italy,1987,Female,59,346687
Italy,1987,Male,60,302110
Italy,1987,Male,61,302110
Italy,1987,Male,62,302110
Italy,1987,Male,63,302110
Italy,1987,Male,64,302110
Italy,1987,Female,60,353627
Italy,1987,Female,61,353627
Italy,1987,Female,62,353627
Italy,1987,Female,63,353627
Italy,1987,Female,64,353627
Italy,1987,Male,65,202402
Italy,1987,Male,66,202402
Italy,1987,Male,67,202402
Italy,1987,Male,68,202402
Italy,1987,Male,69,202402
Italy,1987,Female,65,253470
Italy,1987,Female,66,253470
Italy,1987,Female,67,253470
Italy,1987,Female,68,253470
Italy,1987,Female,69,253470
Italy,1987,Male,75,144137
Italy,1987,Male,76,144137
Italy,1987,Male,77,144137
Italy,1987,Male,78,144137
Italy,1987,Male,79,144137
Italy,1987,Female,75,217653
Italy,1987,Female,76,217653
Italy,1987,Female,77,217653
Italy,1987,Female,78,217653
Italy,1987,Female,79,217653
Italy,1987,Male,80,12657
Italy,1987,Male,81,12657
Italy,1987,Male,82,12657
Italy,1987,Male,83,12657
Italy,1987,Male,84,12657
Italy,1987,Male,85,12657
Italy,1987,Male,86,12657
Italy,1987,Male,87,12657
Italy,1987,Male,88,12657
Italy,1987,Male,89,12657
Italy,1987,Male,90,12657
Italy,1987,Male,91,12657
Italy,1987,Male,92,12657
Italy,1987,Male,93,12657
Italy,1987,Male,94,12657
Italy,1987,Male,95,12657
Italy,1987,Male,96,12657
Italy,1987,Male,97,12657
Italy,1987,Male,98,12657
Italy,1987,Male,99,12657
Italy,1987,Male,100,12657
Italy,1987,Male,101,12657
Italy,1987,Male,102,12657
Italy,1987,Male,103,12657
Italy,1987,Male,104,12657
Italy,1987,Male,105,12657
Italy,1987,Male,106,12657
Italy,1987,Male,107,12657
Italy,1987,Male,108,12657
Italy,1987,Male,109,12657
Italy,1987,Male,110,12657
Italy,1987,Male,111,12657
Italy,1987,Male,112,12657
Italy,1987,Male,113,12657
Italy,1987,Male,114,12657
Italy,1987,Male,115,12657
Italy,1987,Male,116,12657
Italy,1987,Male,117,12657
Italy,1987,Male,118,12657
Italy,1987,Male,119,12657
Italy,1987,Male,120,12657
Italy,1987,Male,121,12657
Italy,1987,Male,122,12657
Italy,1987,Female,80,25617
Italy,1987,Female,81,25617
Italy,1987,Female,82,25617
Italy,1987,Female,83,25617
Italy,1987,Female,84,25617
Italy,1987,Female,85,25617
Italy,1987,Female,86,25617
Italy,1987,Female,87,25617
Italy,1987,Female,88,25617
Italy,1987,Female,89,25617
Italy,1987,Female,90,25617
Italy,1987,Female,91,25617
Italy,1987,Female,92,25617
Italy,1987,Female,93,25617
Italy,1987,Female,94,25617
Italy,1987,Female,95,25617
Italy,1987,Female,96,25617
Italy,1987,Female,97,25617
Italy,1987,Female,98,25617
Italy,1987,Female,99,25617
Italy,1987,Female,100,25617
Italy,1987,Female,101,25617
Italy,1987,Female,102,25617
Italy,1987,Female,103,25617
Italy,1987,Female,104,25617
Italy,1987,Female,105,25617
Italy,1987,Female,106,25617
Italy,1987,Female,107,25617
Italy,1987,Female,108,25617
Italy,1987,Female,109,25617
Italy,1987,Female,110,25617
Italy,1987,Female,111,25617
Italy,1987,Female,112,25617
Italy,1987,Female,113,25617
Italy,1987,Female,114,25617
Italy,1987,Female,115,25617
Italy,1987,Female,116,25617
Italy,1987,Female,117,25617
Italy,1987,Female,118,25617
Italy,1987,Female,119,25617
Italy,1987,Female,120,25617
Italy,1987,Female,121,25617
Italy,1987,Female,122,25617
Italy,1986,Male,0,305914
Italy,1986,Male,1,305914
Italy,1986,Male,2,305914
Italy,1986,Male,3,305914
Italy,1986,Male,4,305914
Italy,1986,Female,0,288768
Italy,1986,Female,1,288768
Italy,1986,Female,2,288768
Italy,1986,Female,3,288768
Italy,1986,Female,4,288768
Italy,1986,Male,5,348519
Italy,1986,Male,6,348519
Italy,1986,Male,7,348519
Italy,1986,Male,8,348519
Italy,1986,Male,9,348519
Italy,1986,Female,5,330741
Italy,1986,Female,6,330741
Italy,1986,Female,7,330741
Italy,1986,Female,8,330741
Italy,1986,Female,9,330741
Italy,1986,Male,10,424771
Italy,1986,Male,11,424771
Italy,1986,Male,12,424771
Italy,1986,Male,13,424771
Italy,1986,Male,14,424771
Italy,1986,Female,10,404828
Italy,1986,Female,11,404828
Italy,1986,Female,12,404828
Italy,1986,Female,13,404828
Italy,1986,Female,14,404828
Italy,1986,Male,15,462561
Italy,1986,Male,16,462561
Italy,1986,Male,17,462561
Italy,1986,Male,18,462561
Italy,1986,Male,19,462561
Italy,1986,Female,15,443802
Italy,1986,Female,16,443802
Italy,1986,Female,17,443802
Italy,1986,Female,18,443802
Italy,1986,Female,19,443802
Italy,1986,Male,20,466631
Italy,1986,Male,21,466631
Italy,1986,Male,22,466631
Italy,1986,Male,23,466631
Italy,1986,Male,24,466631
Italy,1986,Female,20,452113
Italy,1986,Female,21,452113
Italy,1986,Female,22,452113
Italy,1986,Female,23,452113
Italy,1986,Female,24,452113
Italy,1986,Male,25,419176
Italy,1986,Male,26,419176
Italy,1986,Male,27,419176
Italy,1986,Male,28,419176
Italy,1986,Male,29,419176
Italy,1986,Female,25,412771
Italy,1986,Female,26,412771
Italy,1986,Female,27,412771
Italy,1986,Female,28,412771
Italy,1986,Female,29,412771
Italy,1986,Male,30,385933
Italy,1986,Male,31,385933
Italy,1986,Male,32,385933
Italy,1986,Male,33,385933
Italy,1986,Male,34,385933
Italy,1986,Female,30,385598
Italy,1986,Female,31,385598
Italy,1986,Female,32,385598
Italy,1986,Female,33,385598
Italy,1986,Female,34,385598
Italy,1986,Male,35,402427
Italy,1986,Male,36,402427
Italy,1986,Male,37,402427
Italy,1986,Male,38,402427
Italy,1986,Male,39,402427
Italy,1986,Female,35,403861
Italy,1986,Female,36,403861
Italy,1986,Female,37,403861
Italy,1986,Female,38,403861
Italy,1986,Female,39,403861
Italy,1986,Male,40,350336
Italy,1986,Male,41,350336
Italy,1986,Male,42,350336
Italy,1986,Male,43,350336
Italy,1986,Male,44,350336
Italy,1986,Female,40,354194
Italy,1986,Female,41,354194
Italy,1986,Female,42,354194
Italy,1986,Female,43,354194
Italy,1986,Female,44,354194
Italy,1986,Male,45,363053
Italy,1986,Male,46,363053
Italy,1986,Male,47,363053
Italy,1986,Male,48,363053
Italy,1986,Male,49,363053
Italy,1986,Female,45,370618
Italy,1986,Female,46,370618
Italy,1986,Female,47,370618
Italy,1986,Female,48,370618
Italy,1986,Female,49,370618
Italy,1986,Male,50,344264
Italy,1986,Male,51,344264
Italy,1986,Male,52,344264
Italy,1986,Male,53,344264
Italy,1986,Male,54,344264
Italy,1986,Female,50,358009
Italy,1986,Female,51,358009
Italy,1986,Female,52,358009
Italy,1986,Female,53,358009
Italy,1986,Female,54,358009
Italy,1986,Male,55,323844
Italy,1986,Male,56,323844
Italy,1986,Male,57,323844
